reaction_id,minimum,maximum
PTRCORNt7pp,7.17627E-05,-4.78E-05
PTRCTA,0,-6.83454E-06
PTRCabcpp,0,-4.78418E-05
PTRCt2pp,4.78418E-05,-7.18E-05
PTRCtex,7.97363E-06,0.00E+00
PUNP1,-0.00436247,-3.58813E-05
PUNP2,2.39209E-05,-3.59E-05
PUNP3,3.58813E-05,-3.59E-05
PUNP4,0,-3.58813E-05
PUNP5,3.58813E-05,-3.59E-05
PUNP6,0,-7.17627E-05
PUNP7,3.58813E-05,-3.59E-05
PYAM5PO,0,-7.17627E-05
PYDAMK,0,-3.58813E-05
PYDAMtex,0,0
PYDAMtpp,0,0
PYDXK,0,-3.58813E-05
PYDXNK,0,-3.58813E-05
PYDXNtex,0,0
PYDXNtpp,0,0
PYDXPP,0,-3.58813E-05
PYDXtex,0,0
PYDXtpp,0,0
PYK,0,14.4797
PYNP2r,3.58813E-05,-3.59E-05
PYROX,0,-2.40545E-06
PYRt2rpp,4.78418E-05,0.00E+00
PYRtex,4.78418E-05,0.00E+00
QMO2,0,0
QMO3,0,0
QUIN2tex,9.16119E-06,0.00E+00
QUIN2tpp,9.16119E-06,0.00E+00
QUINDH,9.16119E-06,0.00E+00
QULNS,0.00108872,0.00108872
R15BPK,0,1000
R1PK,0,1000
R5PP,0,-3.58813E-05
R5PPpp,0,0
R5Ptex,0,0
RBFK,0.000106531,0.000106531
RBFSa,0.000426124,0.000426124
RBFSb,0.000213062,0.000213062
RBK,0,-3.58813E-05
RBK_L1,1.95716E-05,0.00E+00
RBP4E,1.95716E-05,0.00E+00
REPHACCOAI,0,0
RFAMPtex,0,-0.000143525
RFAMPtpp,0,-0.000143525
RHAT1,0.00389388,0.0038935
RHCCE,0.000640142,0.000633083
RIBabcpp,0,0
RIBtex,0,0
RMI,0,0
RMK,0,0
RMNtex,0,0
RMNtpp,0,0
RMPA,0,0
RNDR1,0,-0.000143525
RNDR1b,0,-0.000143525
RNDR2,0,-0.000143525
RNDR2b,0,-0.000143525
RNDR3,0,-0.000143525
RNDR3b,0,-0.000143525
RNDR4,0,-0.000143525
RNDR4b,0,-0.000143525
RNTR1c2,0.0119933,0.0118139
RNTR2c2,0.0123788,0.0121994
RNTR3c2,0.0123788,0.0122174
RNTR4c2,0.0119933,0.0114192
RPE,-0.363392,-0.363737
RPI,-0.351285,-0.351572
RZ5PP,0,0
S2FE2SR,0,-7.17627E-05
S2FE2SS,0,-3.58813E-05
S2FE2SS2,0,-3.58813E-05
S2FE2ST,3.58813E-05,-3.59E-05
S4FE4SR,0,-3.58813E-05
S4FE4ST,0,-3.58813E-05
S7PI,0.0155755,0.015574
SADH,0,-5.98022E-06
SADT2,0.118408,0.118395
SARCOX,0,0
SBTPD,0,0
SBTptspp,0,0
SBTtex,0,0
SCYSDS,0,-7.17627E-05
SDPDS,0.172469,0.17246
SDPTA,-0.17246,-0.172469
SELCYSS,0,0
SELGTHR,0,0
SELGTHR2,0,0
SELGTHR3,0,0
SELNPS,0,0
SELR,0,0
SELtex,0,0
SELtpp,0,0
SEPHCHCS,0.000213062,0.000213062
SERASr,0.000319593,0.000298065
SERAT,0.118408,0.118393
SERD_D,0,-2.39209E-05
SERD_L,0,-2.39209E-05
SERTRS,0,0
SERTRS2,0,0
SERt2rpp,-1000,0
SERt4pp,0,1000
SERtex,1.59473E-05,0.00E+00
SFGTHi,0,0
SGDS,0,-5.98022E-06
SGSAD,0,-5.98022E-06
SHCHCS3,0.000213062,0.000213062
SHCHD2,0.000106531,0.000106531
SHCHF,0.000106531,0.000106531
SHK3Dr,0.177673,0.177665
SHKK,0.177673,0.177668
SHSL1,0.0746716,0.0746674
SKMt2pp,0,0
SKMtex,0,0
SLNTtex,0,0
SLNTtpp,0,0
SO2tex,0,0
SO2tpp,0,0
SO3tex,0,0
SO4t2pp,0.120427,0.120366
SO4tex,0.120379,0.120366
SOTA,0,-5.98022E-06
SPMDAT1,0,0
SPMDAT2,0,0
SPMDabcpp,0,-2.87051E-05
SPMDt3pp,0,-2.87051E-05
SPMDtex,2.01204E-06,0.00E+00
SPMS,0.00322173,0.00321972
SPODM,0,0
SPODMpp,0,0
SSALx,0,-2.87051E-05
SSALy,0,-4.78418E-05
SUCASPtpp,0,0
SUCBZL,0.000213062,0.000213062
SUCBZS,0.000213062,0.000213062
SUCCt2_2pp,0,-4.78418E-05
SUCCt2_3pp,0,-3.58813E-05
SUCCt3pp,0,0.153569
SUCCtex,-0.153569,-0.153671
SUCDi,0,-0.000053822
SUCFUMtpp,0,0
SUCMALtpp,0,0
SUCOAS,-999.753,0.24717
SUCRtex,0,0
SUCTARTtpp,0,0
SUCptspp,0,0
SULFACabcpp,0,0
SULFACtex,0,0
SULRi,0.118408,0.118395
SULabcpp,0,-4.78418E-05
T2DECAI,0,-5.98022E-06
TAGURr,0,0
TALA,-18.0941,-0.100767
TARTD,0,0
TARTRDtex,0,0
TARTRt7pp,0,0
TARTRtex,0,0
TARTt2_3pp,0,0
TAUDO,0,0
TAURabcpp,0,0
TAURtex,0,0
TCYNTtex,0,0
TDP,0,-3.58813E-05
TDPADGAT,0,-8.59862E-07
TDPAGTA,0,-8.59862E-07
TDPDRE,0.00389388,0.0038935
TDPDRR,0.00389388,0.0038935
TDPGDH,0.00389388,0.0038928
TDSK,0.00389388,0.00389307
TDSR1,0,0
TDSR2,0,0
TGBPA,0,0
THD2pp,5.72213,5.72141
THDPS,0.172469,0.17246
THFAT,0,1000
THIORDXi,0,-3.71186E-06
THMDt2pp,0,1000
THMDt2rpp,-1000,0
THMDtex,3.74414E-06,0.00E+00
THMabcpp,0,0
THMtex,0,0
THRA2i,0,-7.17627E-05
THRAi,0,-2.05036E-05
THRD,0,-2.05036E-05
THRD_L,0.134865,0.134855
THRPtex,0,0
THRS,0.252627,0.252606
THRTRS,0,0
THRabcpp,0,-4.78418E-05
THRt2pp,0,-7.17627E-05
THRt2rpp,-1000,-7.17627E-05
THRt4pp,0,1000
THRtex,9.56835E-06,0.00E+00
THYMt3pp,0,-4.94915E-06
THYMtex,5.74101E-06,0.00E+00
THZPSN3,0.000106531,0.000106531
TKT1,-0.0850188,-0.085191
TKT2,-0.278374,-0.278546
TMAOR1,0,0
TMAOR1pp,0,0
TMAOR2,0,0
TMAOR2pp,0,0
TMAOtex,0,0
TMAtex,0,0
TMDK1,0,-3.58813E-05
TMDPP,0,-4.94915E-06
TMDS,0.0118498,0.0118441
TMK,0,0
TMPK,0.000106531,7.06498E-05
TMPPP,0.000106531,0.000106531
TPI,17.9155,17.9152
TPRDCOAS,0,0
TRDR,0,0.118264
TRE6PH,0,-3.58813E-05
TRE6PP,0,-3.58813E-05
TRE6PS,0,-3.58813E-05
TREH,0,-3.58813E-05
TREHpp,0,0
TREptspp,0,0
TREtex,0,0
TRPAS2,-0.0263827,-0.0264102
TRPS1,0,-2.39209E-05
TRPS2,0,-2.39209E-05
TRPS3,0.0264102,0.0263824
TRPTRS,0,0
TRPt2rpp,3.50062E-06,0.00E+00
TRPtex,3.50062E-06,0.00E+00
TRSARr,-1000,-2.87051E-05
TSULabcpp,0,0
TSULtex,0,0
TTDCAtexi,0,0
TTDCEAtexi,0,0
TTRCYCtex,0,-0.000143525
TTRCYCtpp,0,-0.000143525
TUNGSabcpp,0,0
TUNGStex,0,0
TYMtex,0,0
TYRL,0.000106531,0.000106531
TYROXDApp,0,0
TYRPpp,0,0
TYRPtex,0,0
TYRTA,-0.0641113,-0.064116
TYRTRS,0,0
TYRt2rpp,4.68017E-06,0.00E+00
TYRtex,4.68017E-06,0.00E+00
ThDPAT,0,0
U23GAAT,0.00778776,0.00778613
UAAGDS,0.013174,0.0131561
UACGALPpp,0,0
UACGAMPpp,0,0
UACGAMtex,0,0
UACMAMO,0,-8.59862E-07
UAG2E,0,-8.59862E-07
UAGAAT,0.00778776,0.00778613
UAGCVT,0.013174,0.0131703
UAGDP,0.0341358,0.0341284
UAGPT3,0.013174,0.0131703
UAMAGS,0.013174,0.0131561
UAMAS,0.013174,0.0131561
UAPGR,0.013174,0.0131703
UDCPDP,0.013174,0.0131703
UDCPDPS,2.62745E-05,2.52E-05
UDCPDPpp,3.82055E-07,-8.60E-07
UDCPPtppi,9.69766E-07,-8.60E-07
UDPACGALtex,0,0
UDPG4E,0,-1.59473E-05
UDPGALM,0,0
UDPGALPpp,0,0
UDPGALtex,0,0
UDPGD,0,-3.60013E-07
UDPGDC,0,-3.60013E-07
UDPGLCURtex,0,0
UDPGPpp,0,0
UDPGtex,0,0
UDPKAAT,0,-3.60013E-07
UGLCURPpp,0,0
UGLT,1.59473E-05,0.00E+00
UGLYCH,5.74101E-05,-3.15E-06
UGMDDS,0.013174,0.0131703
UHGADA,0.00778776,0.00778613
ULA4NFT,0,-3.60013E-07
ULA4Ntppi,0,-3.60013E-07
UM3PL,1.79407E-05,-3.73E-06
UM4PCP,0,-4.78418E-05
UM4PL,0,-4.78418E-05
UMPK,0.170128,0.169662
UMPtex,0,0
UPLA4FNF,0,-3.60013E-07
UPLA4FNT,0,-3.60013E-07
UPP3MT,0.000106531,0.000106531
UPP3S,0.000319593,0.000318864
UPPDC1,0.000213062,0.000212332
UPPRT,0,-3.58813E-05
URACPAH,0,-2.40545E-06
URAt2pp,0,1000
URAt2rpp,-1000,0
URAtex,5.98022E-06,0.00E+00
URDGLYCD,0,-5.74101E-05
UREAtex,1.19604E-05,-7.97E-06
UREAtpp,1.19604E-05,-7.97E-06
URIC,0,-3.1544E-06
URIH,0,-3.58813E-05
URIK2,0,-3.58813E-05
URIt2pp,0,1000
URIt2rpp,-1000,0
URItex,3.95024E-06,0.00E+00
USHD,0.00389388,0.00389307
VALTA,-1000,999.541
VALTRS,0,0
VALabcpp,0,-4.78418E-05
VALt2rpp,4.78418E-05,0.00E+00
VALtex,2.39209E-05,0.00E+00
VPAMTr,-999.804,999.738
WCOS,0,0
X5PL3E,0,0
XAND,0,-3.1544E-06
XANt2pp,0,-0.000143525
XANtex,2.99011E-06,0.00E+00
XANtpp,0.000143525,0
XMPtex,0,0
XPPT,3.1544E-06,-3.59E-05
XTSNH,0,-3.58813E-05
XTSNt2rpp,2.41897E-06,0.00E+00
XTSNtex,2.41897E-06,0.00E+00
XYLI1,0,0
XYLI2,3.58813E-05,-1.44E-04
XYLK,0,0
XYLK2,0,0
XYLUt2pp,0,0
XYLUtex,0,0
XYLabcpp,0,0
XYLt2pp,0,0
XYLtex,0,0
ZN2abcpp,0,-3.58813E-05
ZN2t3pp,0,-0.000143525
ZN2tpp,0.000190662,1.12553E-05
ZNabcpp,0,-3.58813E-05
Zn2tex,0.000154781,0.00015478
